date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
23/07/2017 00:00;118.606;108.0307;268.321;160.144;20.0;69.2;VOL
23/07/2017 00:30;121.895;112.309;275.1577;162.9353;20.0;70.8;VOL
23/07/2017 01:00;122.8153;119.089;295.641;173.73;19.57;71.77;VOL
23/07/2017 01:30;127.5912;125.2138;302.9844;181.74;19.0;73.0;VOL
23/07/2017 02:00;126.7493;119.857;292.1313;177.0737;19.0;73.53;VOL
23/07/2017 02:30;129.37;123.2923;306.701;186.994;19.0;74.17;VOL
23/07/2017 03:00;125.3357;118.644;296.2713;182.7263;19.83;74.0;VOL
23/07/2017 03:30;118.2837;123.9067;285.2847;159.6977;19.6;72.53;VOL
23/07/2017 04:00;115.1173;103.79;240.2327;148.3313;20.0;72.23;VOL
23/07/2017 04:30;113.9957;111.3153;264.5463;157.509;20.0;71.47;VOL
23/07/2017 05:00;113.3073;110.013;264.98;154.909;20.0;72.07;VOL
23/07/2017 05:30;104.5457;86.8893;204.9743;124.088;20.1;71.77;VOL
23/07/2017 06:00;100.9497;90.2853;213.879;124.0423;20.6;70.4;VOL
23/07/2017 06:30;106.1213;110.7477;235.6483;127.3327;20.6;70.17;VOL
23/07/2017 07:00;105.1473;110.4547;221.757;118.4987;21.0;68.63;VOL
23/07/2017 07:30;100.9677;113.1487;228.9817;114.7497;21.0;69.43;VOL
23/07/2017 08:00;98.2037;122.514;268.5337;129.8603;21.77;69.2;VOL
23/07/2017 08:30;103.0767;137.8723;306.3103;150.7693;23.4;64.17;VOL
23/07/2017 09:00;120.421;153.6277;310.7677;169.012;24.23;56.63;VOL
23/07/2017 09:30;118.2683;157.159;333.2637;176.477;24.77;51.83;VOL
23/07/2017 10:00;114.411;145.5607;312.616;169.9477;24.67;51.57;VOL
23/07/2017 10:30;119.448;149.2793;320.852;176.8613;24.3;51.97;VOL
23/07/2017 11:00;128.3923;145.487;303.935;171.998;24.17;53.83;VOL
23/07/2017 11:30;126.4367;144.4947;309.119;163.8713;26.53;49.3;VOL
23/07/2017 12:00;117.9157;142.558;329.66;166.3767;27.27;46.63;VOL
23/07/2017 12:30;113.048;153.93;361.4413;163.0433;28.27;41.83;VOL
23/07/2017 13:00;106.573;142.2707;348.115;165.9147;28.63;40.93;VOL
23/07/2017 13:30;116.2173;140.3387;341.1647;156.759;29.77;37.53;VOL
23/07/2017 14:00;106.9623;127.017;333.719;137.8677;30.7;34.47;VOL
23/07/2017 14:30;108.5533;129.5277;332.6327;137.3603;31.7;32.07;VOL
23/07/2017 15:00;109.789;126.9783;349.6943;143.2863;31.13;32.17;VOL
23/07/2017 15:30;110.7723;116.7933;317.2807;143.0353;32.43;30.57;VOL
23/07/2017 16:00;110.7353;92.4343;242.6457;136.3013;26.43;39.0;VOL
23/07/2017 16:30;117.4172;89.8021;238.5817;139.921;24.34;45.86;VOL
23/07/2017 17:00;121.5843;94.5627;253.7433;148.4757;23.9;48.93;VOL
23/07/2017 17:30;128.1007;105.15;257.0513;148.4077;22.87;51.33;VOL
23/07/2017 18:00;148.0767;137.014;321.8307;180.4037;20.0;63.53;VOL
23/07/2017 18:30;155.1337;173.3933;391.8393;220.0793;18.0;77.27;VOL
23/07/2017 19:00;146.2083;185.1447;406.8263;209.795;18.0;77.8;VOL
23/07/2017 19:30;160.3823;242.7377;552.2027;286.935;18.1;72.27;VOL
23/07/2017 20:00;164.0073;220.0873;444.2777;236.5347;18.13;67.87;VOL
23/07/2017 20:30;169.978;246.5797;507.8487;274.2653;18.67;65.63;VOL
23/07/2017 21:00;169.1317;239.15;488.281;273.8023;18.3;64.53;VOL
23/07/2017 21:30;162.2313;226.5273;448.053;254.5227;17.87;64.77;VOL
23/07/2017 22:00;138.825;156.8593;285.3683;174.047;17.0;67.9;VOL
23/07/2017 22:30;124.4137;118.412;201.215;121.727;17.0;69.43;VOL
23/07/2017 23:00;120.0937;109.152;179.4343;109.4887;16.77;70.23;VOL
23/07/2017 23:30;117.3943;106.4733;160.106;95.8253;16.8;71.0;VOL
24/07/2017 00:00;113.4047;97.0863;144.9963;88.013;17.0;70.97;VOL
24/07/2017 00:30;114.816;99.148;164.78;96.0803;17.0;71.0;VOL
24/07/2017 01:00;115.8747;106.32;186.7957;105.0923;17.0;70.0;VOL
25/07/2017 09:30;116.0463;159.4933;308.4797;142.707;20.47;59.73;VOL
24/07/2017 01:30;110.3759;91.3841;154.0994;89.5694;18.0;70.0;VOL
24/07/2017 02:00;112.0233;94.2383;161.076;92.8737;17.47;70.0;VOL
24/07/2017 02:30;109.7407;89.3577;132.98;79.7707;16.33;70.83;VOL
24/07/2017 03:00;110.8043;88.7227;124.4663;78.0927;16.0;72.0;VOL
24/07/2017 03:30;118.3145;104.6886;167.0221;98.9221;15.97;72.83;VOL
24/07/2017 04:00;117.8023;106.716;164.0263;96.673;15.5;72.13;VOL
24/07/2017 04:30;117.57;101.3343;156.7343;94.676;15.17;72.73;VOL
24/07/2017 05:00;119.2603;105.3803;177.8634;103.7166;16.0;73.14;VOL
24/07/2017 05:30;116.1813;104.255;184.2533;104.5513;16.97;71.97;VOL
24/07/2017 06:00;117.1253;102.2543;205.0027;113.29;17.37;70.83;VOL
24/07/2017 06:30;130.9657;153.5907;325.4267;152.6477;18.0;68.43;VOL
24/07/2017 07:00;139.1073;170.7373;319.6883;161.689;18.0;68.4;VOL
24/07/2017 07:30;141.2617;179.6223;338.5677;179.1383;18.43;68.7;VOL
24/07/2017 08:00;153.6147;181.6557;328.5643;187.4603;19.7;67.57;VOL
24/07/2017 08:30;138.186;163.2827;293.0473;164.575;20.73;65.63;VOL
24/07/2017 09:00;119.4027;144.7077;281.4467;144.8317;20.27;66.43;VOL
24/07/2017 09:30;115.5823;131.8177;260.713;136.415;20.93;66.2;VOL
24/07/2017 10:00;107.007;120.7383;258.4697;132.0087;21.93;64.63;VOL
24/07/2017 10:30;110.3973;103.328;227.385;127.7073;23.67;59.63;VOL
24/07/2017 11:00;122.473;117.4303;245.8913;139.9977;24.93;50.83;VOL
24/07/2017 11:30;116.633;104.2947;238.4953;135.009;25.6;48.4;VOL
24/07/2017 12:00;109.2533;97.74;231.927;132.5277;25.97;49.33;VOL
24/07/2017 12:30;101.725;94.8117;231.5783;133.206;28.07;45.57;VOL
24/07/2017 13:00;95.949;97.527;251.9707;139.6933;29.03;43.6;VOL
24/07/2017 13:30;106.6897;104.6043;268.649;151.2323;27.03;44.93;VOL
24/07/2017 14:00;116.8413;96.9863;270.084;160.3023;25.6;47.33;VOL
24/07/2017 14:30;108.1263;86.3597;222.6617;126.4853;29.87;43.2;VOL
24/07/2017 15:00;111.9973;100.3347;263.0053;154.305;25.63;46.2;VOL
24/07/2017 15:30;103.3617;77.9557;200.097;115.105;30.87;40.67;VOL
24/07/2017 16:00;103.609;78.4777;218.3927;118.267;32.2;31.63;VOL
24/07/2017 16:30;111.2027;85.2133;245.5247;138.1173;29.13;38.8;VOL
24/07/2017 17:00;114.1503;93.273;265.727;149.837;28.6;36.43;VOL
24/07/2017 17:30;121.0433;103.7923;290.7103;173.9113;24.17;48.33;VOL
24/07/2017 18:00;124.9647;110.0213;275.1723;171.403;22.07;58.77;VOL
24/07/2017 18:30;123.215;116.515;278.341;170.3543;21.03;65.17;VOL
24/07/2017 19:00;123.8503;120.8497;271.1647;165.9057;20.4;66.67;VOL
24/07/2017 19:30;129.5767;118.7137;247.9617;159.0217;19.8;69.8;VOL
24/07/2017 20:00;125.3263;121.1897;250.038;151.6237;19.23;72.0;VOL
24/07/2017 20:30;123.742;124.5277;259.0487;152.8773;19.0;71.73;VOL
24/07/2017 21:00;125.8357;124.9683;265.1097;154.173;19.0;71.63;VOL
24/07/2017 21:30;123.507;130.9507;271.4797;157.8937;19.0;72.9;VOL
24/07/2017 22:00;117.8257;114.4123;240.939;139.702;19.0;72.63;VOL
24/07/2017 22:30;112.579;105.6807;208.5123;125.465;19.0;72.0;VOL
24/07/2017 23:00;111.4853;112.9403;205.374;119.986;18.6;72.8;VOL
24/07/2017 23:30;119.6128;122.3431;204.2876;123.5693;18.0;75.0;VOL
25/07/2017 00:00;129.213;141.333;235.996;140.635;18.0;75.47;VOL
25/07/2017 00:30;134.2566;147.27;239.779;144.8603;18.0;76.93;VOL
25/07/2017 01:00;122.5473;135.32;237.2803;144.453;17.93;78.0;VOL
25/07/2017 01:30;112.8924;135.5441;242.1018;130.5694;17.0;79.41;VOL
25/07/2017 02:00;104.1959;127.3159;211.8866;122.2262;17.0;82.17;VOL
25/07/2017 02:30;99.477;114.4863;170.4173;102.8447;17.0;86.23;VOL
25/07/2017 03:00;100.2073;101.3247;137.2723;86.5387;16.07;87.93;VOL
25/07/2017 03:30;97.815;82.3127;106.9403;71.7403;16.63;86.97;VOL
25/07/2017 04:00;107.3157;101.4507;142.8657;82.681;16.3;81.57;VOL
25/07/2017 04:30;107.8853;99.814;132.0047;82.298;15.13;78.17;VOL
25/07/2017 05:00;104.8267;84.248;99.4573;66.9803;15.0;77.03;VOL
25/07/2017 05:30;102.9153;76.688;80.0813;58.1043;15.0;77.0;VOL
25/07/2017 06:00;107.2277;88.417;95.5073;67.9257;15.13;76.47;VOL
25/07/2017 06:30;103.9867;81.535;93.164;65.5653;16.2;74.63;VOL
25/07/2017 07:00;107.221;88.196;113.113;74.9663;17.57;70.2;VOL
25/07/2017 07:30;107.8533;98.2583;125.69;76.7583;18.0;68.0;VOL
25/07/2017 08:00;99.015;91.2917;104.0357;64.6033;18.0;69.1;VOL
25/07/2017 08:30;111.8667;110.717;150.353;92.2797;19.07;67.33;VOL
25/07/2017 09:00;118.058;147.9147;273.417;138.7663;20.0;63.6;VOL
25/07/2017 10:00;132.3838;204.8095;414.6748;194.7729;21.71;49.57;VOL
25/07/2017 10:30;133.062;235.1003;479.0447;228.598;22.43;44.2;VOL
25/07/2017 11:00;143.5427;199.256;385.793;207.895;23.67;43.3;VOL
25/07/2017 11:30;151.6227;179.7183;361.5727;207.2107;24.4;37.3;VOL
25/07/2017 12:00;161.5253;185.442;404.3653;216.4563;25.03;34.77;VOL
25/07/2017 12:30;144.5277;207.9023;479.98;245.8003;26.63;32.57;VOL
25/07/2017 13:00;150.491;187.1066;412.9317;229.1234;26.76;32.72;VOL
25/07/2017 13:30;127.2353;114.4367;273.4747;159.7967;26.13;38.17;VOL
25/07/2017 14:00;132.7547;103.74;266.091;160.499;25.6;40.2;VOL
25/07/2017 14:30;131.9343;101.9033;280.9767;169.6837;24.87;43.77;VOL
25/07/2017 15:00;143.049;124.2727;335.2777;203.871;22.47;47.6;VOL
25/07/2017 15:30;146.7723;132.255;337.421;211.103;21.0;56.23;VOL
25/07/2017 16:00;132.9643;111.3927;265.9887;162.323;23.93;53.9;VOL
25/07/2017 16:30;137.608;120.2847;279.891;172.2117;20.27;60.3;VOL
25/07/2017 17:00;145.793;131.9857;303.285;191.508;19.23;68.17;VOL
25/07/2017 17:30;150.5453;144.114;320.2617;201.6423;19.1;69.13;VOL
25/07/2017 18:00;150.3553;142.6203;312.1173;198.622;18.87;70.43;VOL
25/07/2017 18:30;147.869;152.1327;333.9357;204.8007;18.0;73.43;VOL
25/07/2017 19:00;149.8947;151.2353;324.6663;202.466;18.0;74.37;VOL
25/07/2017 19:30;142.2757;146.2643;291.791;177.539;18.0;75.0;VOL
25/07/2017 20:00;143.3607;163.2997;337.3057;198.4857;17.47;74.57;VOL
25/07/2017 20:30;131.4403;137.3337;286.04;168.5817;17.9;75.0;VOL
25/07/2017 21:00;129.12;133.3863;274.2967;163.0303;17.67;75.0;VOL
25/07/2017 21:30;127.0347;134.9023;278.1823;159.1833;17.73;74.37;VOL
25/07/2017 22:00;119.9027;128.0247;233.3577;141.089;17.0;75.37;VOL
25/07/2017 22:30;118.8727;113.9663;220.4083;134.7597;17.17;76.0;VOL
25/07/2017 23:00;123.7127;121.189;245.6523;146.6173;17.9;75.33;VOL
25/07/2017 23:30;116.8607;111.124;200.539;122.203;17.03;74.53;VOL
26/07/2017 00:00;118.1487;117.6857;194.8013;119.8067;17.0;75.0;VOL
26/07/2017 00:30;123.2557;116.9183;207.1217;126.5843;17.0;75.0;VOL
26/07/2017 01:00;126.2097;122.5773;223.9457;135.8697;16.8;74.27;VOL
26/07/2017 01:30;117.4972;108.9706;185.5978;114.4878;16.67;74.33;VOL
26/07/2017 02:00;133.929;133.6193;215.4377;133.8217;17.0;75.77;VOL
26/07/2017 02:30;133.1957;154.051;256.6773;146.276;16.7;79.6;VOL
26/07/2017 03:00;129.832;144.144;247.232;144.12;16.53;81.07;VOL
26/07/2017 03:30;121.49;132.186;228.8747;133.1407;16.0;82.37;VOL
26/07/2017 04:00;115.0963;112.6247;181.334;110.5783;16.0;83.0;VOL
26/07/2017 04:30;115.4027;124.4557;186.1477;113.6523;16.0;83.1;VOL
26/07/2017 05:00;122.551;118.5887;134.125;88.8857;15.1;83.67;VOL
26/07/2017 05:30;112.5877;104.1157;131.256;87.3593;15.9;82.57;VOL
26/07/2017 06:00;109.656;93.915;120.4203;80.3513;16.0;81.07;VOL
26/07/2017 06:30;106.0427;89.147;110.3463;72.594;16.2;79.97;VOL
26/07/2017 07:00;101.4337;88.4683;102.562;65.5227;16.67;78.5;VOL
26/07/2017 07:30;106.7593;100.9917;123.1883;78.6007;17.5;75.73;VOL
26/07/2017 08:00;110.171;119.759;191.63;101.1573;18.0;72.37;VOL
26/07/2017 08:30;113.616;149.5433;283.602;137.648;18.6;68.23;VOL
26/07/2017 09:00;113.9147;154.8273;297.1793;151.8053;19.17;66.0;VOL
26/07/2017 09:30;114.421;162.1963;324.9357;175.713;19.73;64.97;VOL
26/07/2017 10:00;118.2287;167.6687;343.1073;185.79;20.77;60.33;VOL
26/07/2017 10:30;120.0763;176.604;375.0497;197.2583;21.27;54.0;VOL
26/07/2017 11:00;121.2923;170.6907;373.546;207.7923;22.47;51.17;VOL
26/07/2017 11:30;128.7137;180.1923;422.011;229.0903;23.6;47.37;VOL
26/07/2017 12:00;120.9397;179.1623;426.0657;238.595;24.37;45.17;VOL
26/07/2017 12:30;116.9297;183.7677;451.2533;250.9903;25.67;41.67;VOL
26/07/2017 13:00;116.29;196.5787;489.4297;245.7157;25.93;35.9;VOL
26/07/2017 13:30;129.4;193.608;463.8263;245.5457;26.93;34.27;VOL
26/07/2017 14:00;112.1457;181.2303;463.1073;222.6353;28.03;32.27;VOL
26/07/2017 14:30;135.9087;175.7807;431.115;233.929;28.0;31.87;VOL
26/07/2017 15:00;119.858;127.4533;309.0153;182.0507;30.27;31.33;VOL
26/07/2017 15:30;108.7037;97.351;258.86;151.8963;30.63;32.53;VOL
26/07/2017 16:00;116.8437;101.9053;267.258;160.6357;27.1;38.4;VOL
26/07/2017 16:30;118.1153;94.055;248.1107;149.7823;27.8;38.57;VOL
26/07/2017 17:00;115.6223;98.9527;274.0757;158.207;26.83;41.47;VOL
26/07/2017 17:30;118.4253;102.5397;289.6827;163.6213;28.07;38.5;VOL
26/07/2017 18:00;118.3633;104.3717;303.5407;175.204;27.47;37.67;VOL
26/07/2017 18:30;127.641;114.3703;311.195;188.6037;24.3;43.53;VOL
26/07/2017 19:00;133.4567;119.9933;335.7523;206.957;22.17;47.37;VOL
26/07/2017 19:30;136.6973;127.974;357.048;217.5117;20.83;51.03;VOL
26/07/2017 20:00;139.226;130.2923;356.9;218.4307;20.0;54.13;VOL
26/07/2017 20:30;131.9783;130.212;327.0853;201.8497;19.67;60.0;VOL
26/07/2017 21:00;119.7814;107.3021;240.4714;156.1686;18.9;63.59;VOL
26/07/2017 21:30;115.2663;102.642;207.096;139.235;18.03;66.9;VOL
26/07/2017 22:00;112.5107;96.7403;186.0417;117.7593;18.0;67.5;VOL
26/07/2017 22:30;109.4673;94.2843;166.3557;105.846;18.0;68.1;VOL
26/07/2017 23:00;108.833;91.551;160.3497;100.4163;17.13;69.23;VOL
26/07/2017 23:30;109.2987;93.6183;160.192;98.5353;17.0;70.0;VOL
27/07/2017 00:00;108.9873;92.4;151.8597;93.637;17.0;70.0;VOL
27/07/2017 00:30;110.06;93.98;158.429;96.5407;17.0;70.47;VOL
27/07/2017 01:00;112.9253;100.457;161.1197;100.5253;16.97;71.0;VOL
27/07/2017 01:30;114.1377;102.7792;166.9246;103.9177;16.38;71.62;VOL
27/07/2017 02:00;106.6323;89.2877;132.5177;84.2933;16.03;72.3;VOL
27/07/2017 02:30;105.9273;85.404;120.642;79.119;16.0;73.0;VOL
27/07/2017 03:00;105.1777;83.2847;112.0157;74.8877;16.0;73.0;VOL
27/07/2017 03:30;107.2767;86.223;117.9187;79.049;16.0;73.4;VOL
27/07/2017 04:00;105.6945;83.4379;108.5131;73.7428;15.79;73.9;VOL
27/07/2017 04:30;106.2893;83.9657;108.707;74.389;15.53;74.0;VOL
27/07/2017 05:00;109.1627;87.957;120.8143;80.7557;15.0;74.0;VOL
27/07/2017 05:30;115.6167;100.279;161.2027;99.219;15.77;74.0;VOL
27/07/2017 06:00;118.2387;106.871;197.2227;113.7;16.63;72.9;VOL
27/07/2017 06:30;128.1273;138.3417;306.2727;153.4563;18.03;69.83;VOL
27/07/2017 07:00;135.2373;141.6173;332.246;186.4623;19.27;66.9;VOL
27/07/2017 07:30;130.9733;175.0807;376.943;199.989;19.6;65.1;VOL
27/07/2017 08:00;121.042;140.246;288.3003;164.4957;20.37;66.17;VOL
27/07/2017 08:30;115.7913;154.982;343.4923;183.8477;21.0;63.47;VOL
27/07/2017 09:00;113.175;148.4707;319.5873;186.328;21.93;60.1;VOL
27/07/2017 09:30;116.6497;145.6577;321.5023;182.4913;23.1;56.27;VOL
27/07/2017 10:00;121.6133;164.2657;373.9793;205.5673;23.83;50.53;VOL
27/07/2017 10:30;131.1563;165.6847;387.359;214.2687;24.67;46.87;VOL
27/07/2017 11:00;115.2233;158.1777;414.4297;214.9387;25.33;45.37;VOL
27/07/2017 11:30;108.628;158.6493;424.7033;216.567;26.43;41.53;VOL
27/07/2017 12:00;126.8127;150.728;380.6543;208.7357;27.83;37.87;VOL
27/07/2017 12:30;113.103;152.2753;424.9977;201.1177;28.23;34.9;VOL
27/07/2017 13:00;109.8703;137.4073;387.1273;200.2897;29.7;31.7;VOL
27/07/2017 13:30;95.7823;131.8083;379.8173;185.5587;31.2;29.37;VOL
27/07/2017 14:00;99.4157;125.9467;344.7677;162.2407;32.27;28.73;VOL
27/07/2017 14:30;89.9503;119.5477;331.066;149.3793;33.83;27.87;VOL
27/07/2017 15:00;105.9597;109.9657;291.4553;155.7583;36.9;25.27;VOL
27/07/2017 15:30;106.6923;70.5627;252.6257;147.219;37.8;25.77;VOL
27/07/2017 16:00;122.343;85.9643;298.2477;174.8503;34.87;27.27;VOL
27/07/2017 16:30;108.163;82.911;288.3997;166.6023;34.3;27.63;VOL
27/07/2017 17:00;111.7877;92.3753;317.351;189.562;31.03;32.6;VOL
27/07/2017 17:30;101.3813;85.5537;298.5773;160.851;36.63;26.23;VOL
27/07/2017 18:00;109.5347;106.073;360.243;213.7047;30.33;30.73;VOL
27/07/2017 18:30;121.312;115.927;371.8413;233.6313;26.03;42.03;VOL
27/07/2017 19:00;118.536;100.2263;313.4527;199.4783;24.87;47.27;VOL
27/07/2017 19:30;121.5477;100.219;311.592;199.1907;24.0;52.4;VOL
27/07/2017 20:00;122.7647;105.005;310.631;196.854;23.2;59.3;VOL
27/07/2017 20:30;124.6117;108.3217;312.8053;197.3397;23.0;62.4;VOL
27/07/2017 21:00;124.9597;110.8237;318.408;196.5597;22.2;64.73;VOL
27/07/2017 21:30;130.358;119.163;347.1263;210.3527;22.0;64.97;VOL
27/07/2017 22:00;130.2843;121.163;338.913;207.2253;22.0;64.63;VOL
27/07/2017 22:30;121.2713;107.364;305.9183;186.7387;21.07;65.37;VOL
27/07/2017 23:00;119.1367;100.9357;288.9583;172.8793;21.0;66.0;VOL
27/07/2017 23:30;121.5738;113.5576;317.7545;190.4328;21.0;66.0;VOL
28/07/2017 00:00;131.2073;133.2653;353.692;212.505;21.0;66.0;VOL
28/07/2017 00:30;135.2843;143.127;387.2127;233.8713;21.0;65.83;VOL
28/07/2017 01:00;139.4293;140.2323;384.0573;234.329;20.43;65.53;VOL
28/07/2017 01:30;133.9413;124.8281;349.6469;213.0544;19.88;65.0;VOL
28/07/2017 02:00;134.6243;124.6017;351.3157;212.256;19.0;65.7;VOL
28/07/2017 02:30;133.5387;128.0023;343.09;208.9117;19.0;66.0;VOL
28/07/2017 03:00;135.467;130.0987;338.1597;208.321;19.0;65.5;VOL
28/07/2017 03:30;136.2037;128.5613;328.673;202.362;19.0;64.0;VOL
28/07/2017 04:00;139.7663;134.2263;348.424;207.805;18.57;64.43;VOL
28/07/2017 04:30;142.235;137.4247;356.3403;210.387;18.03;64.7;VOL
28/07/2017 05:00;145.1933;139.918;359.9987;213.2673;18.5;62.17;VOL
28/07/2017 05:30;140.7593;130.9957;326.0273;193.5597;18.47;61.33;VOL
28/07/2017 06:00;126.9727;109.1467;255.057;153.322;19.33;60.0;VOL
28/07/2017 06:30;130.447;110.2887;279.7513;161.1067;20.9;56.23;VOL
28/07/2017 07:00;144.3633;145.3287;379.2307;188.6173;21.73;52.67;VOL
28/07/2017 07:30;130.4683;144.1177;346.0367;182.1883;22.0;52.8;VOL
28/07/2017 08:00;129.3187;140.9977;334.1017;174.4503;22.47;52.23;VOL
28/07/2017 08:30;121.446;136.7393;323.087;165.042;23.0;51.0;VOL
28/07/2017 09:00;108.0333;130.975;317.0373;166.3393;23.6;50.7;VOL
28/07/2017 09:30;108.184;124.1383;300.9893;155.8583;24.3;49.5;VOL
28/07/2017 10:00;109.9903;121.0903;301.7147;157.9533;25.5;47.83;VOL
28/07/2017 10:30;113.3353;118.404;300.9417;158.4423;26.43;46.47;VOL
28/07/2017 11:00;113.3987;120.2043;317.9023;154.4673;27.7;45.1;VOL
28/07/2017 11:30;118.341;120.3723;328.591;161.9093;28.1;44.9;VOL
28/07/2017 12:00;120.4793;126.2457;349.616;169.6883;28.63;43.37;VOL
28/07/2017 12:30;133.5453;129.6357;355.7597;183.7313;29.57;42.5;VOL
28/07/2017 13:00;124.0577;125.1323;376.2337;192.0053;30.1;41.6;VOL
28/07/2017 13:30;117.5128;121.3448;372.7783;172.7307;31.0;40.1;VOL
28/07/2017 14:00;111.5753;119.6333;373.7577;167.9267;32.0;38.47;VOL
28/07/2017 14:30;103.2943;119.0253;363.5893;172.4797;33.17;33.87;VOL
28/07/2017 15:00;98.503;117.047;358.7313;166.0207;35.1;29.8;VOL
28/07/2017 15:30;84.8457;107.8237;361.5813;160.3173;36.57;26.47;VOL
28/07/2017 16:00;89.0693;108.2783;359.3063;167.1673;36.37;26.43;VOL
28/07/2017 16:30;90.0063;90.8587;287.2813;140.121;37.67;25.9;VOL
28/07/2017 17:00;78.58;61.0497;174.536;90.252;38.5;25.5;VOL
28/07/2017 17:30;82.0873;63.1397;178.0;88.4567;37.2;26.17;VOL
28/07/2017 18:00;91.998;78.668;217.698;115.9863;30.03;32.33;VOL
28/07/2017 18:30;99.516;87.135;232.8537;133.4203;25.37;45.67;VOL
28/07/2017 19:00;104.333;88.421;225.9073;130.642;24.0;50.3;VOL
28/07/2017 19:30;107.3213;92.3867;224.3973;130.8223;22.6;56.1;VOL
28/07/2017 20:00;108.546;95.8927;227.3793;130.4193;22.0;61.6;VOL
28/07/2017 20:30;111.7037;97.9197;220.622;128.4303;21.23;64.5;VOL
28/07/2017 21:00;108.2567;97.358;231.9447;129.4443;21.77;64.47;VOL
28/07/2017 21:30;105.8357;91.2493;222.076;124.7563;21.0;64.33;VOL
28/07/2017 22:00;106.6273;95.048;232.7323;131.0503;21.0;64.93;VOL
28/07/2017 22:30;112.7397;99.766;246.608;140.1707;21.0;65.0;VOL
28/07/2017 23:00;112.6063;99.818;240.431;135.7003;21.0;65.0;VOL
28/07/2017 23:30;103.0247;87.922;198.826;114.6153;20.37;65.63;VOL
29/07/2017 00:00;106.4793;86.852;199.361;116.2173;20.7;66.23;VOL
29/07/2017 00:30;103.5307;85.3783;183.9533;109.5567;20.33;66.67;VOL
29/07/2017 01:00;97.8143;77.0973;150.1073;92.5923;19.87;67.03;VOL
29/07/2017 01:30;96.9841;74.1041;136.2441;85.2824;19.88;67.82;VOL
29/07/2017 02:00;99.9293;77.503;149.3817;90.215;19.0;67.53;VOL
29/07/2017 02:30;101.8287;80.2097;158.998;94.677;19.0;68.0;VOL
29/07/2017 03:00;98.7623;75.711;140.532;86.4993;19.0;68.3;VOL
29/07/2017 03:30;99.2863;76.1013;141.331;87.9687;19.0;69.0;VOL
29/07/2017 04:00;104.5837;84.3803;165.7363;100.411;19.0;69.0;VOL
29/07/2017 04:30;103.5257;83.524;165.266;98.1567;18.77;69.23;VOL
29/07/2017 05:00;101.6607;79.7837;148.33;90.759;18.1;69.9;VOL
29/07/2017 05:30;99.698;75.6973;138.6867;85.042;18.3;69.7;VOL
29/07/2017 06:00;97.278;71.9797;123.494;78.6867;19.53;69.0;VOL
29/07/2017 06:30;99.6553;75.2703;164.7647;94.3047;21.0;66.1;VOL
29/07/2017 07:00;104.62;93.437;227.135;114.6307;21.6;64.83;VOL
29/07/2017 07:30;97.5927;98.2813;228.348;117.304;21.47;65.5;VOL
29/07/2017 08:00;103.9363;112.2763;271.007;142.6787;22.23;63.13;VOL
29/07/2017 08:30;98.3103;122.0533;307.4077;159.9373;23.23;56.13;VOL
29/07/2017 09:00;113.116;159.5753;375.1647;193.0857;24.17;47.57;VOL
29/07/2017 09:30;125.911;155.8507;338.591;194.276;25.23;44.53;VOL
29/07/2017 10:00;117.6433;138.8307;336.1653;180.5807;26.23;43.77;VOL
29/07/2017 10:30;102.2033;121.3793;311.851;166.9527;27.27;42.33;VOL
29/07/2017 11:00;109.177;113.0107;300.0933;159.565;28.23;41.03;VOL
29/07/2017 11:30;100.5803;116.252;337.3487;165.817;29.4;34.07;VOL
29/07/2017 12:00;98.6067;112.939;321.1697;165.035;30.03;31.83;VOL
29/07/2017 12:30;99.7417;110.6717;319.1357;158.765;30.57;30.97;VOL
29/07/2017 13:00;98.7777;105.3577;306.3283;154.206;31.73;30.0;VOL
29/07/2017 13:30;79.4047;104.3707;309.1523;149.947;32.57;29.43;VOL
29/07/2017 14:00;98.6603;111.787;349.039;167.2243;32.9;29.1;VOL
29/07/2017 14:30;118.9453;114.4;318.823;166.3253;33.83;28.93;VOL
29/07/2017 15:00;125.1413;112.2007;319.2587;166.1847;34.87;28.13;VOL
29/07/2017 15:30;135.8917;112.1737;303.5807;158.669;35.43;27.17;VOL
29/07/2017 16:00;140.4007;107.491;279.397;147.44;36.23;26.73;VOL
29/07/2017 16:30;147.5333;109.7067;276.739;141.1117;36.13;26.73;VOL
29/07/2017 17:00;144.0559;105.1655;270.2955;131.5548;37.0;26.17;VOL
29/07/2017 17:30;131.2767;102.6973;281.7727;132.1483;36.6;26.53;VOL
29/07/2017 18:00;138.982;118.6973;318.1617;169.2657;29.97;30.87;VOL
29/07/2017 18:30;137.5057;120.783;316.6367;178.662;27.07;35.33;VOL
29/07/2017 19:00;131.383;118.305;308.8157;172.9213;25.93;38.7;VOL
29/07/2017 19:30;129.0373;105.699;269.34;154.4553;24.33;42.73;VOL
29/07/2017 20:00;122.968;96.033;244.622;141.2167;24.0;44.37;VOL
29/07/2017 20:30;115.1403;87.7727;210.356;124.9937;23.67;45.7;VOL
29/07/2017 21:00;110.8577;78.757;173.2437;105.4377;22.17;47.57;VOL
29/07/2017 21:30;108.134;76.3513;155.439;95.2713;22.0;48.63;VOL
29/07/2017 22:00;112.1573;82.3307;170.558;99.5997;21.1;49.0;VOL
29/07/2017 22:30;115.6663;90.061;185.3217;105.896;21.0;49.0;VOL
