date,Sensor_O3,Temp,RelHum,RefSt
,28.223866,18.443678,71.78743,3.5070882
,163.02977,26.637157,31.280659,60.9233
,29.689476,19.159771,55.829025,9.458536
,537.0974,29.331085,29.792002,148.67796
,35.81151,20.003527,57.508385,15.858173
,393.7317,29.143435,29.977652,102.73243
,209.35907,30.216404,29.331299,70.43134
,370.27283,30.716476,29.075947,98.327385
,279.59213,19.85256,57.45073,57.2301
,291.68622,20.07348,57.182083,60.48829
,327.7878,26.618166,31.294912,83.818924
,522.2014,31.205706,28.993053,134.7786
,261.30557,22.13059,57.759914,62.624676
,558.60205,32.995705,27.7336,168.79073
,48.926575,23.621367,33.941513,20.363028
,378.23615,30.286255,29.427088,100.90966
,316.77832,19.761984,46.01668,60.705315
,29.496742,18.763794,68.15534,4.4974813
,373.32834,30.077589,29.54772,95.63401
,30.62805,17.356142,55.992428,5.532217
,67.51962,26.713732,31.151587,30.299759
,472.80087,26.2524,31.35219,85.48117
,67.74454,24.882029,32.178673,31.901503
,28.77842,18.507486,58.856575,5.639339
,55.53472,19.83244,44.80213,27.665218
,31.981985,17.407904,60.06565,6.942675
,439.90158,26.662027,31.10285,85.02922
,128.71855,27.507252,30.9341,56.082745
,162.71465,24.888847,32.466446,61.348164
,441.60025,32.48918,28.404297,124.482086
,405.5261,32.435394,28.20155,106.03435
,37.71477,19.089525,50.021446,11.526409
,394.68274,29.83,29.607723,104.85493
,459.49573,26.426023,31.448345,87.93137
,379.91064,29.22087,29.540161,102.69475
,443.3109,31.622519,28.863033,119.68191
,76.68519,21.146492,34.30726,36.280777
,155.0897,24.980581,47.58298,55.593807
,52.513977,19.66541,35.131493,24.058695
,438.308,30.665308,29.149319,112.55773
,292.17493,23.187208,33.494648,70.36093
,222.53156,19.787594,53.97585,47.166615
,69.85068,20.994743,51.676567,27.57482
,461.74518,28.805372,30.125547,100.60791
,423.15393,31.33474,28.947767,112.65788
,31.120138,18.486444,65.511826,6.4259253
,538.5457,32.280205,28.270077,164.00406
,474.08676,28.045439,30.680115,95.41441
,296.24225,25.32653,32.230427,74.69783
,35.570835,19.04684,54.04318,12.665656
,366.09952,26.543379,31.435492,87.14737
,461.04294,27.008335,30.975847,88.076004
,309.39218,26.018892,31.677782,79.909454
,417.1384,31.885805,28.507946,109.74984
,44.52419,17.750416,43.72969,15.863185
,291.48468,29.994898,29.576109,81.53918
,38.05666,16.57448,51.573967,8.710992
,389.09457,31.90978,28.486328,103.25501
,439.32608,32.802513,28.249393,121.0406
,30.154514,17.734423,61.46317,6.8153753
,450.40607,35.012066,27.01743,121.023575
,494.75375,29.288185,29.745052,126.726654
,358.4949,29.917238,29.534624,94.252045
,437.76605,31.11783,29.120548,120.2151
,184.10632,26.177242,47.074726,64.04674
,29.2407,18.49349,71.33823,3.6908534
,514.06226,32.76268,27.92378,149.98128
,372.42474,31.46992,28.488245,96.18174
,529.34467,31.105549,29.194834,127.60495
,417.77365,31.22663,29.02987,114.39029
,52.969772,21.908998,54.547565,25.55584
,296.79135,20.766638,34.29975,61.414413
,441.73022,30.038176,29.718056,111.1259
,293.59155,21.20817,57.99958,66.57452
,44.056942,16.88619,51.94369,12.594641
,30.326231,18.450108,63.024494,5.610584
,136.67104,25.748117,46.859577,53.23838
,471.3815,25.799524,31.792812,88.59056
,512.8621,27.423023,30.811756,95.43646
,31.811317,19.466356,64.24413,8.788474
,286.70135,24.531225,32.68642,72.87335
,483.4727,31.922207,28.60048,142.18755
,72.3543,20.49021,34.508312,34.20043
,28.596886,19.114449,67.473114,6.0094976
,143.20052,22.402628,51.063168,45.325886
,358.57498,29.611025,29.569714,91.2757
,406.78308,32.39968,28.229853,104.78836
,296.3448,20.914265,33.890427,62.437862
,276.27164,21.262686,33.99572,64.08128
,360.18796,27.176826,31.142002,88.70036
,30.912937,19.595951,59.51005,9.128995
,284.36008,26.016197,55.04714,76.584404
,402.796,33.654568,27.546389,105.30727
,408.00577,22.046238,34.09836,70.34304
,400.27628,29.663797,29.533182,103.90294
,32.86264,19.565184,55.98249,11.965389
,48.759865,16.779694,49.44507,14.720183
,107.99939,23.196377,48.084873,43.046272
,544.06006,28.72406,30.3545,108.81467
,28.310728,18.219114,73.879364,4.0330076
,69.29035,23.395113,32.596634,32.5653
,463.69028,30.394474,29.2407,128.92848
,26.699415,17.996683,76.220085,2.5759559
,306.0604,20.88514,53.00373,62.011765
,448.15826,34.675358,27.17682,119.60831
,36.19181,19.935404,56.642925,14.194712
,420.60242,30.373446,29.675695,112.19785
,388.73044,29.8717,29.470575,102.1029
,30.20441,18.567831,66.55377,5.8770833
,466.793,35.432926,26.864435,122.92353
,247.48091,19.281988,55.273727,53.219013
,393.7437,32.925953,27.841473,102.914825
,360.91125,27.79303,30.790192,91.61896
,310.6072,20.94528,34.13405,62.086826
,540.8868,26.243345,31.547672,96.1773
,29.664795,18.235811,72.33097,5.345773
,496.50607,30.601974,29.36341,126.19739
,175.57635,27.320192,45.12051,66.153595
,29.983702,18.88279,66.23718,5.768927
,32.74065,20.633343,55.536987,15.095787
,80.77506,29.162485,30.184538,33.71298
,299.42215,21.184937,58.700924,66.68361
,31.397205,19.408897,57.74868,10.585402
,32.18852,18.277567,60.78511,7.030537
,600.82385,29.701496,29.762056,167.6558
,463.0078,25.648056,31.680582,85.28362
,192.91647,23.937057,47.943974,58.861507
,174.24867,27.358232,30.930208,64.658485
,398.0103,32.677906,28.25614,103.2064
,248.24966,24.393295,50.89889,64.99888
,73.9279,26.722658,31.096647,36.00994
,501.97855,29.196617,30.191456,104.054474
,516.5466,31.402313,28.607027,150.70226
,30.073366,18.818607,68.22442,5.592473
,129.51675,24.186804,32.524628,53.35883
,104.12883,16.786469,41.42347,27.591366
,468.83203,28.026276,30.675343,94.82515
,31.632198,17.113085,61.70905,5.4826374
,248.59534,26.778835,49.54095,76.10517
,322.3738,27.535196,30.975874,85.120605
,493.96106,26.84602,31.426374,94.39245
,236.05112,25.928726,47.10605,70.650406
,322.67526,23.468096,32.942657,72.957405
,275.858,26.697088,31.309835,78.79558
,62.18234,24.630665,32.306534,27.66926
,549.5305,27.890461,30.689798,101.18716
,30.66738,18.489292,69.97532,4.577245
,422.90955,34.837925,26.840977,105.71711
,203.14766,27.051962,46.843136,72.29952
,423.40936,32.931553,27.96599,114.04599
,29.591751,18.88896,65.514145,6.090525
,448.71973,32.46127,28.226215,120.90138
,480.77356,31.042091,29.136934,132.21591
,32.000793,18.429472,62.896553,7.4660845
,382.4987,32.17583,28.42689,105.14746
,30.173979,17.86704,62.730026,5.724945
,456.82962,24.872833,32.01665,83.870575
,256.79453,19.510166,54.109516,55.303444
,512.36597,29.168842,29.872505,104.11689
,96.9341,17.598692,36.11992,35.90621
,27.776302,18.652433,69.6131,3.68748
,307.09525,21.20678,58.474937,69.19628
,404.75558,23.28286,33.14489,74.62566
,122.70535,29.463633,30.058475,53.8243
,280.92844,20.17457,53.912178,54.99847
,31.194347,18.876884,63.606476,6.6154375
,445.22363,28.272505,30.489653,98.85366
,35.292603,19.297342,59.75222,12.893965
,453.2624,32.837288,28.188814,125.350555
,424.4224,34.248615,27.24049,113.90957
,68.92504,26.056814,31.799364,34.700195
,437.85794,32.917168,28.027374,116.22554
,296.53394,20.986767,57.938503,64.112946
,480.13773,28.049498,30.52918,96.75327
,122.34472,24.738384,47.491096,47.224174
,402.4181,33.458843,27.623095,106.99191
,297.96448,21.179293,56.87289,64.5075
,29.440071,18.905783,65.69866,5.1989408
,386.6036,28.911268,30.27992,100.75426
,79.51959,16.823214,36.136047,31.151659
,477.75473,28.044222,30.459658,95.53115
,200.80779,26.999186,46.000824,67.777374
,264.90628,22.737013,56.359146,64.64415
,418.42667,35.295086,26.82083,108.77502
,61.72929,22.115358,50.654064,29.875582
,73.896095,25.572779,31.707973,38.817326
,59.073856,17.857332,36.02086,25.445095
,158.7628,25.26772,45.841686,55.602097
,139.23042,25.276203,46.532196,51.46722
,330.21606,19.982994,45.054947,61.539303
,516.237,30.76637,29.334055,134.88919
,452.68497,30.640032,29.165068,119.75159
,387.86728,30.019398,29.60439,102.39601
,308.51138,22.86292,33.445244,71.05966
,456.55576,26.305706,31.356007,83.79163
,359.63132,23.304367,33.234432,72.8529
,31.905277,19.227156,61.565334,8.041964
,447.89594,26.203743,31.51242,84.457054
,432.35736,29.361637,29.972061,113.8788
,413.79547,32.240646,28.153034,109.331474
,60.64795,19.072874,35.175346,28.434658
,415.7759,34.253166,27.034042,105.899605
,359.6474,27.679695,30.811157,93.89327
,29.552393,18.12637,61.095966,6.4841895
,32.468372,17.39017,59.455673,5.3333735
,525.1743,30.620846,29.626482,135.20396
,447.08316,28.616508,30.322363,98.16877
,394.19748,24.411633,32.5395,78.79504
,482.86783,29.078123,30.110561,112.37105
,35.20055,19.364214,63.60909,12.70594
,363.23328,23.327948,33.09479,72.23417
,253.73514,24.101835,32.73333,67.320724
,469.73544,26.199154,31.49237,87.317085
,174.08716,26.618992,46.699512,62.152195
,21.63729,18.312773,77.96796,-0.6839747
,422.8363,31.708895,28.755257,116.20761
,40.86038,16.810137,53.04446,10.777592
,225.54521,26.768396,47.040104,70.86406
,46.436527,21.081505,39.984764,18.719418
,222.58804,22.65062,33.4375,66.08662
,26.834583,17.993834,75.376854,2.4834995
,90.24022,22.997866,47.089928,40.32952
,279.745,23.82539,54.634415,69.76289
,25.218216,18.59146,74.36858,1.3010569
,316.44025,23.817505,33.03002,76.200645
,333.56607,22.371609,49.507954,74.87027
,498.18176,27.183704,31.144693,95.08789
,392.665,23.223442,33.072365,74.38731
,211.67657,31.047953,28.891819,72.83061
,541.181,26.711452,31.341454,96.58142
,505.4908,28.490873,30.41774,102.05029
,82.81959,23.896597,32.463097,40.88901
,31.44441,18.710451,61.886066,7.2622256
,31.574167,20.007444,61.907825,11.773913
,34.853638,17.538576,53.129734,8.560066
,502.17758,35.033253,27.366842,137.48329
,406.98825,29.058733,30.107512,101.64494
,270.74503,18.870466,57.154133,52.311863
,165.00674,21.302275,50.48679,45.60372
,441.36993,31.33951,28.938292,121.31201
,454.37732,26.58345,31.383068,90.62186
,311.47238,23.19721,33.224743,71.923096
,336.2115,29.044638,29.865799,87.13551
,395.90027,32.672977,28.10684,105.418655
,454.62466,30.86764,29.242153,117.89398
,43.959286,22.672388,35.68655,19.779152
,31.363998,20.008291,60.098312,10.290088
,395.4827,33.05543,28.029442,101.82967
,501.36957,28.461027,30.54337,99.67154
,223.10861,23.52838,51.097057,59.22265
,563.34155,31.16563,28.565445,167.71292
,451.01627,32.63625,27.998156,121.9195
,182.2596,26.170769,44.935764,63.39926
,90.52363,22.378057,51.27169,36.182106
,502.708,30.076773,29.68848,122.963264
,53.70625,22.820107,34.342,23.609697
,129.41907,22.787167,45.999115,47.497047
,472.2514,29.938583,29.701538,109.31106
,424.8821,34.646328,27.04181,109.09474
,72.26778,24.611658,32.476776,36.850525
,33.946632,19.665722,58.297096,11.297469
,403.39246,32.507725,28.17063,108.90994
,436.45563,31.54957,28.749344,119.83721
,387.21405,31.089622,28.70459,105.11271
,401.94983,31.491552,28.840675,107.31387
,354.32318,28.104662,30.888737,91.45308
,428.45203,23.836466,32.580193,77.60894
,42.397503,18.225136,44.930122,13.931784
,66.841194,26.460081,31.444601,30.510893
,189.15868,24.65604,32.48322,62.007904
,33.74387,19.340923,57.041435,10.414053
,93.29616,26.852154,31.447458,47.39687
,93.5307,23.981403,33.025196,45.607468
,406.6805,30.764212,29.140251,107.72853
,205.72734,30.546305,29.326912,72.43724
,514.7103,29.964386,29.769365,135.81393
,398.84613,33.48422,27.46347,103.952644
,31.544142,18.983452,64.80793,7.2993793
,30.72264,18.600882,57.500195,7.6425753
,349.26187,27.23345,31.15827,87.50321
,492.09842,31.690521,28.83031,139.06177
,89.54999,24.30716,32.50656,45.677383
,334.68478,25.99023,31.790936,84.09521
,575.45026,30.244228,29.773577,143.97241
,45.26169,19.26998,46.56884,13.599338
,418.9904,22.801456,34.971455,77.63208
,59.414474,22.934376,33.189697,29.54589
,31.837538,18.101065,53.246162,7.28133
,168.17914,17.289001,44.890816,33.92177
,125.71032,23.905424,47.55987,46.43577
,125.4704,23.972916,49.035835,44.952763
,378.65247,26.108433,31.540205,83.93681
,32.79282,19.525736,64.79062,9.88381
,32.24219,18.992863,66.822784,8.240402
,30.937733,19.516245,60.684097,8.967266
,149.17607,27.953299,30.60475,61.93853
,268.49664,17.734983,40.193745,48.357876
,31.256495,18.974226,61.53218,6.537974
,541.7803,30.08935,29.779615,118.51883
,31.019361,18.87009,64.9475,6.701259
,520.4687,31.357883,29.25352,127.68998
,79.45088,26.631264,31.11395,38.386784
,371.26364,28.398394,30.486048,96.29546
,84.91318,27.19477,30.861015,40.231575
,30.72897,18.795647,65.32578,6.009636
,144.64978,26.65149,31.280117,58.629787
,263.87784,25.568691,31.879904,72.18471
,315.97678,25.405436,32.11106,81.12968
,256.84824,24.947968,52.13563,67.30465
,416.89465,24.741615,32.235153,76.823364
,42.126255,17.130909,45.19633,14.575779
,177.0293,21.382435,47.872383,49.406372
,33.85107,19.30007,60.464546,10.045918
,381.005,27.985048,30.577454,94.72698
,500.39374,27.713966,30.87543,94.43301
,28.893053,18.61248,72.20936,3.9973378
,394.6398,32.816906,28.05749,105.86563
,71.543396,17.44552,35.747032,31.457333
,92.579124,22.644333,33.544586,45.029778
,46.469475,24.295855,33.54368,19.789436
,198.67209,18.428566,45.170982,42.202663
,313.8177,20.807999,51.25171,66.486755
,404.09106,31.777935,28.572556,103.1466
,29.695333,18.026804,59.083805,7.0731983
,246.4635,20.715816,55.408615,54.36737
,96.89937,18.646612,41.991264,37.87225
,462.25467,26.928003,31.126894,88.89418
,419.01096,27.16464,30.972742,91.05207
,306.64813,29.102514,30.086813,83.87359
,155.76445,24.071243,44.521614,52.88693
,321.6787,19.65577,40.008305,60.701668
,45.795113,22.477324,33.96057,21.469967
,29.675053,18.627878,69.245125,4.5586643
,468.93274,32.694798,27.839811,134.23141
,40.26811,21.123205,53.139874,19.860523
,48.881153,20.693636,37.42143,23.809334
,573.2831,30.76361,29.330389,159.78758
,510.14636,29.964706,30.020008,116.73249
,41.791214,16.558964,51.571926,11.635533
,30.648787,20.896757,54.691643,14.251745
,349.4774,21.186682,34.230743,63.992584
,377.69843,31.308214,28.561003,98.352715
,128.16643,29.574797,30.316338,56.98188
,50.485123,24.0594,32.87156,24.045313
,45.95755,21.768473,40.81441,18.296337
,44.541138,21.809977,34.84716,19.729385
,356.99515,29.735004,29.54322,92.3392
,320.34833,21.34976,34.114056,64.25567
,363.23062,24.108566,32.637455,75.71876
,79.00011,20.16061,46.723625,32.7306
,40.58014,20.367195,60.282753,16.548489
,40.050106,19.917398,50.366924,13.514211
,109.45463,27.823183,31.060848,49.873287
,500.006,34.627563,27.440132,141.87755
,481.67593,26.057028,31.629547,85.31868
,192.17603,25.679653,46.841713,62.515724
,113.113335,18.560778,36.050014,42.20528
,36.72875,20.32527,53.34326,16.850979
,170.10147,24.686548,46.003067,57.665314
,96.71299,27.93255,30.571564,46.6214
,541.8836,29.056293,30.044233,102.34793
,376.23108,29.629671,29.622482,97.90347
,67.79393,26.348166,31.536522,31.99393
,406.4466,27.900974,30.436771,95.38674
,359.6758,26.438597,31.338871,86.251625
,172.32071,30.290617,29.453068,64.36682
,54.99303,21.811344,57.963898,25.14975
,212.92146,17.293356,43.90203,39.01657
,461.24896,28.967533,30.18489,99.41228
,132.08157,24.695795,32.44459,55.519753
,46.060562,21.609663,50.404156,25.073158
,270.08224,18.213636,49.279606,51.321537
,290.35178,19.343353,56.003063,56.45259
,58.273838,18.866302,36.074444,29.380665
,183.24925,23.493042,32.864758,59.93953
,351.12735,27.814856,30.937525,89.053276
,329.286,21.975428,33.69052,66.21904
,501.61868,27.867441,30.841494,96.93154
,30.001263,19.644203,64.24438,8.358493
,400.7262,25.68211,31.69051,80.847534
,157.42848,22.121716,47.137764,51.48038
,392.9685,22.558727,33.588715,71.48861
,408.67233,33.28389,27.69357,109.115005
,54.45334,17.620985,50.818233,18.110512
,266.62418,23.640535,52.697166,66.326515
,171.17755,25.283937,45.771603,60.213387
,359.87378,28.27981,30.426853,90.48398
,361.37836,27.26665,31.2493,90.16001
,50.137314,21.571539,54.784794,24.395176
,533.4827,32.35434,28.21785,160.9518
,383.64627,23.258657,33.243874,74.17316
,94.79237,23.936802,32.728367,44.123642
,239.52269,23.40205,33.127872,67.190025
,312.70493,25.007162,32.185898,78.74054
,133.09145,23.945219,32.82151,55.97054
,251.75368,20.74215,50.66735,52.87784
,275.2891,24.234198,32.6883,72.065025
,433.59976,25.163414,31.97831,79.38409
,86.534996,27.975157,30.758848,42.100456
,40.301476,17.425293,50.587715,13.2623415
,37.753426,20.21696,52.00876,17.97836
,447.9943,25.952,31.527565,83.03429
,85.477554,28.075405,30.61118,40.42881
,527.5725,27.271776,31.576397,102.55854
,459.3215,31.57927,28.795053,125.387146
,32.06585,20.318441,60.900738,15.041654
,25.753098,18.033932,76.16386,1.299379
,449.85516,29.739439,29.745647,103.839066
,419.54712,30.833935,29.046272,107.89549
,538.77527,27.188622,31.002777,95.080765
,465.12897,28.700455,30.242956,109.373024
,406.08173,30.456448,29.300344,106.943596
,372.13516,28.579668,30.288197,96.275856
,183.69647,28.86603,30.347486,66.491745
,39.648186,16.550165,49.859264,12.554161
,182.23793,22.78389,33.255257,61.456936
,325.63235,26.062597,31.715137,80.44762
,338.7091,20.19598,44.985935,65.00397
,331.70572,21.01238,34.35545,63.608215
,372.00952,31.852592,28.706905,97.97366
,32.082066,18.599121,67.42783,6.3216605
,351.38037,20.671947,35.70872,65.09937
,37.51247,20.398073,59.81179,16.647547
,305.06665,21.437004,56.73914,67.676056
,34.0997,19.40432,56.68285,14.45721
,220.25314,26.731544,46.60877,72.28927
,479.97256,25.289385,32.113255,87.60725
,32.593212,19.139101,57.230038,8.050839
,29.366308,18.599236,71.07155,4.2806463
,300.77695,23.658932,33.072704,72.44
,301.52032,21.87499,33.962837,65.08871
,65.53407,22.171257,33.730618,34.105553
,333.9969,23.646284,32.858482,73.0162
,381.49203,28.928333,30.181042,97.84274
,184.97923,25.246584,44.823376,61.95686
,527.2138,28.286644,30.617924,102.72959
,453.71643,30.333334,29.47239,113.46613
,77.24764,26.010305,31.725979,37.157166
,97.53566,23.97859,32.97758,44.737263
,388.4127,30.73397,29.109138,101.67899
,436.18463,24.057123,32.53695,76.99139
,380.45718,23.361403,33.145687,73.63374
,180.65536,20.43767,34.327038,51.702736
,30.869047,19.30215,62.492786,7.2207937
,331.44894,25.770985,31.81495,83.524826
,442.038,27.751139,30.565102,90.49322
,27.356579,18.213644,73.91217,2.230798
,531.38544,30.198437,29.774529,119.964386
,305.05896,20.983084,55.50508,65.00466
,29.92962,18.475378,66.74278,5.2532735
,48.073982,16.827396,44.36167,17.612503
,30.402641,18.1619,70.47813,5.5017653
,27.209751,18.619572,72.2733,2.5444045
,456.6313,29.654667,29.791906,103.67857
,33.95227,18.794344,52.766937,10.456884
,41.790405,20.772177,41.640324,15.824888
,278.4111,18.182318,46.446247,49.496563
,250.78636,23.72946,56.29731,68.424835
,31.706287,18.56084,66.78596,5.9764256
,343.19205,24.914553,32.373856,80.758896
,534.7524,32.17251,28.305927,156.63054
,471.76614,34.445675,27.527824,130.42596
,359.58453,29.291613,29.889286,93.9119
,81.18533,22.22988,53.29447,33.25255
,40.551884,19.107004,44.96322,14.232228
,40.06352,20.660442,47.951344,13.673226
,439.35986,32.507626,28.241634,117.212654
,153.56773,25.113482,47.896175,55.036198
,25.771763,18.15669,76.01383,0.9941766
,353.0766,29.680325,29.834059,92.42413
,67.15382,26.265268,31.593302,31.677094
,496.28778,30.097525,29.359846,130.93848
,31.476084,18.980434,68.854866,8.906904
,400.321,31.268082,28.871931,106.34477
,388.483,22.435553,33.563595,72.2274
,433.4444,33.468994,27.882734,114.346886
,89.40529,26.201618,31.614468,44.398212
,508.07562,27.113203,31.171457,95.508415
,286.0567,17.001554,53.398197,49.211323
,161.6396,28.167095,30.36913,63.101803
,528.6738,27.888372,30.671,104.019485
,37.48065,18.15455,48.838787,10.367682
,438.72995,33.973988,27.506203,115.07596
,468.44736,26.88332,31.01969,91.59225
,403.02502,33.019753,27.889784,106.25193
,60.699467,20.800234,34.80688,28.297087
,358.4924,27.948963,30.5246,92.766205
,385.283,24.307215,32.424263,75.57119
,432.7893,34.658913,26.917799,113.05756
,345.32846,25.679594,31.798225,83.81189
,414.93317,29.35342,29.949657,105.83017
,219.78732,26.120169,31.483767,69.18546
,377.2485,31.042171,29.035141,97.545746
,31.742264,18.66493,63.793602,7.267691
,102.41574,25.67529,31.856768,49.371586
,30.348997,19.547401,66.33164,6.657121
,543.3332,31.330896,28.70238,157.23253
,384.60126,30.375414,29.442396,101.09497
,449.6607,26.3076,31.35099,85.954414
,53.62348,25.053827,33.1648,23.949408
,402.0066,25.972387,31.639858,82.467766
,137.11682,24.457441,46.62937,47.526
,274.47546,18.889868,36.29222,55.2307
,373.57913,30.781288,29.137022,99.79186
,376.7009,29.076841,30.10272,98.91431
,51.672565,18.862892,38.22923,17.616535
,460.21933,28.294912,30.526114,97.324036
,100.041695,18.510035,35.157856,40.161713
,309.3893,19.895027,48.359966,61.296432
,202.85545,18.289593,46.19367,43.087097
,50.78564,17.470537,39.240917,20.526768
,30.33066,18.5822,69.1676,5.6156273
,76.82185,22.477821,56.524456,30.738602
,521.45166,28.918665,29.91187,135.66698
,429.3343,31.06545,29.114609,113.89699
,371.21033,29.812416,29.82372,95.14274
,67.48014,23.986137,32.639793,33.140255
,357.87445,27.013079,31.127193,90.09977
,41.052685,21.013494,42.75334,16.566832
,469.7052,34.53266,27.443665,131.32788
,455.65524,34.04501,27.501831,124.0507
,456.97794,35.022232,26.793745,122.08495
,314.84476,23.978548,32.997948,77.98164
,439.95,26.523605,31.290865,87.32856
,411.61432,28.433693,30.36916,97.80063
,49.14189,21.669666,52.473015,24.904722
,409.28558,30.185867,29.496454,106.27483
,279.68253,29.721344,29.43357,80.09018
,398.8416,25.76551,31.730711,78.98889
,28.224321,19.26119,66.6029,5.7195296
,518.63684,30.964626,28.627228,158.4045
,377.02542,32.526463,27.990181,99.839195
,55.942375,23.932951,32.726254,30.187878
,256.13153,23.206825,52.260036,62.65979
,30.65608,18.818964,66.65255,5.798441
,286.9878,20.294847,34.457077,60.4213
,399.63766,23.928627,32.774483,77.37408
,65.16699,20.146648,34.58221,31.32336
,42.005127,18.061314,48.675274,12.050877
,267.7062,20.675436,56.36303,57.685516
,423.30197,29.543884,29.743769,100.49767
,536.9523,28.898993,30.206255,106.07262
,32.56595,18.7311,56.80347,9.624224
,76.64999,23.074081,53.100204,31.322584
,388.28162,31.611307,28.598507,103.29251
,31.954426,19.208736,59.11101,6.597548
,230.84502,23.152592,51.05344,58.981388
,467.37228,25.857008,31.615376,88.13348
,421.44205,33.303596,27.671274,108.49948
,503.45523,29.066515,30.211674,99.921455
,383.63034,31.522522,28.641668,100.873924
,385.0655,32.947826,27.847061,98.39975
,484.94284,30.397177,29.529142,116.54793
,30.09553,18.768917,68.57828,5.0929623
,31.406319,19.12403,65.786575,7.427903
,375.1087,27.09824,30.950771,93.18083
,445.09042,30.968458,28.999697,120.42235
,428.62564,23.2292,33.49732,78.14255
,432.46783,31.47054,28.816744,119.696686
,158.11877,19.708244,34.549335,49.612843
,350.26376,20.864176,34.710144,64.376686
,130.52994,24.720585,48.841385,49.34261
,42.78689,16.84594,48.514908,14.408952
,384.0855,27.352364,31.126476,92.676125
,456.71753,34.73623,27.049433,121.332504
,33.44416,19.515547,61.13083,12.010333
,29.248138,18.45421,71.654335,4.5509686
,216.6187,29.821184,29.657448,73.61269
,78.22839,19.31409,35.83806,35.097046
,447.708,28.984516,30.04338,102.96703
,422.24283,33.316307,27.954762,112.40704
,357.36343,25.398634,32.10478,81.51816
,30.835405,18.430805,64.15933,6.1857195
,182.88017,22.68893,46.2881,56.324368
,422.77933,32.40995,28.311964,117.21081
,41.218605,17.791372,49.7778,14.315897
,195.02269,23.32262,48.03359,57.857727
,189.66347,18.001902,35.72424,42.992393
,49.451626,20.004414,35.47996,24.66727
,26.341084,18.362408,72.58971,2.3607292
,503.56866,28.507082,30.529636,99.26919
,412.01874,33.6172,27.630033,108.40306
,467.98895,24.688002,32.22091,85.86168
,443.54785,24.443663,32.528015,77.65802
,383.77853,29.293722,30.010395,100.3533
,79.51932,26.052717,31.849283,38.947865
,84.23811,28.818258,30.647608,36.24995
,463.2748,25.959314,31.701633,86.90899
,32.41725,17.309849,54.531273,7.8119955
,347.74643,24.772598,32.294136,81.961716
,382.0215,21.929514,33.882915,66.758385
,381.1294,31.157066,28.755152,98.08771
,29.547703,18.532928,70.904564,5.2057395
,30.553898,19.493416,61.77929,9.559475
,337.0497,25.721275,31.855087,82.04792
,449.80228,33.153408,27.765629,116.26195
,65.35251,20.34402,34.453693,31.659576
,325.78052,20.16098,34.645565,60.391624
,289.86078,24.626764,55.29806,72.9692
,40.91032,20.012266,44.02807,15.501192
,55.235523,22.602638,33.7256,24.378126
,264.071,23.357376,50.44223,63.933487
,297.38193,20.69716,54.162216,61.611374
,493.75458,30.279478,29.585764,111.375496
,439.75305,32.498074,28.093472,119.96126
,26.626213,17.993519,76.11676,2.389475
,413.08636,29.274992,29.982836,102.02524
,391.8659,26.102297,31.672052,85.05579
,398.48645,21.971657,38.507866,73.58657
,21.835789,17.750776,77.66769,-2.463165
,561.55237,29.704649,30.241207,125.2643
,29.024666,18.692326,59.576,6.2756286
,25.884617,18.050196,74.8378,0.80327195
,424.62622,32.24103,28.475237,115.20971
,31.06928,18.827793,66.46011,6.4493
,452.83057,23.010809,35.527393,82.1074
,396.62723,23.026009,33.22508,74.143295
,345.07922,28.215296,30.609623,87.799675
,31.618431,18.071987,54.88219,7.2155237
,348.71176,21.574316,48.960987,70.469124
,31.314102,17.804943,62.61638,6.640405
,120.78027,22.440712,33.31052,48.65032
,31.579042,19.984304,58.57546,10.738466
,203.4485,25.063253,46.761307,62.80612
,82.65955,25.311506,32.05317,41.44256
,403.11575,30.883076,29.027332,110.18708
,461.12115,27.602129,30.663914,93.32274
,113.090935,25.064644,32.41712,50.115604
,275.61908,25.287468,56.03759,73.68571
,88.53103,21.089874,49.665253,33.32824
,120.63189,25.147226,48.40946,46.860138
,30.298683,19.65434,60.359833,8.478479
,30.171244,18.885681,67.63108,5.577357
,90.68104,27.983328,30.920692,38.396816
,365.3069,29.078901,30.055593,96.90112
,91.04247,21.763836,33.963528,43.651157
,586.7427,29.903864,29.72435,145.8133
,74.191315,23.39477,33.047604,35.77308
,383.9555,30.390234,29.329575,102.90994
,392.51807,22.283049,45.376205,81.51188
,84.53225,21.30865,34.36992,39.22747
,28.403486,18.301634,72.46713,4.4092402
,338.64124,28.02455,30.477877,87.98356
,453.2158,33.324284,27.865068,123.487434
,369.8321,27.751394,30.626734,94.9149
,28.512907,18.00917,72.01411,4.782075
,31.310587,19.145351,61.16188,7.0942373
,473.40564,31.204166,28.811779,125.47497
,268.45572,20.572393,55.19358,57.999527
,348.27255,29.518862,29.5225,94.43291
,64.64702,21.822031,51.436718,30.989868
,169.8957,23.610764,32.913357,60.20675
,152.65346,19.744507,35.14254,49.125515
,455.52896,28.2221,30.403278,97.49245
,230.79196,23.26442,33.057957,66.4971
,358.84305,30.03253,29.404308,92.88973
,480.76303,28.82082,30.39847,102.681885
,25.553024,18.410038,74.45566,2.6097004
,347.13843,28.26322,30.462782,89.76059
,364.9828,27.430624,30.975239,91.202065
,108.76117,30.736183,29.245224,46.83896
,199.34665,24.088665,46.58716,61.06509
,30.381495,18.556068,69.789955,5.396463
,465.4013,27.949179,30.510178,95.606674
